video_id,canonical_url,first_seen_utc,last_seen_utc,attempt_count,scored_count,error_count,first_score_utc,first_credibility_score,latest_score_utc,latest_credibility_score,improvement_points_latest_minus_first,improvement_percent_latest_vs_first,best_credibility_score,worst_credibility_score,first_generation_origin_score,latest_generation_origin_score,trend,sample_raw_url,source_files_count
rwSZKvV3Y78,https://www.youtube.com/shorts/rwSZKvV3Y78,2026-03-03T14:11:30Z,2026-03-04T12:29:08Z,3,2,1,2026-03-04T11:16:24Z,70.5,2026-03-04T12:29:08Z,70.5,0.0,0.0,70.5,70.5,,,no_change,https://youtube.com/shorts/rwSZKvV3Y78,3
s0e24Oak93o,https://www.youtube.com/shorts/s0e24Oak93o,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,70.4,2026-03-05T14:08:29Z,70.4,0.0,0.0,70.4,70.4,1.31,1.31,no_change,https://www.youtube.com/shorts/s0e24Oak93o,17
s1i2beilkD0,https://www.youtube.com/shorts/s1i2beilkD0,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,69.57,2026-03-05T10:23:59Z,69.57,0.0,0.0,69.57,69.57,1.31,1.31,no_change,https://youtube.com/shorts/s1i2beilkD0?si=7Mnfe69EkP2bFgn9,2
s38BAbzadWg,https://www.youtube.com/shorts/s38BAbzadWg,2026-02-28T20:18:50Z,2026-03-10T10:27:21Z,9,4,2,2026-02-28T20:20:51Z,75.0,2026-03-10T09:13:16Z,67.35,-7.65,-10.2,75.0,67.35,0.0,1.3,declined,https://www.youtube.com/shorts/s38BAbzadWg,9
s4qUhg0hSl8,https://www.youtube.com/shorts/s4qUhg0hSl8,2026-02-26T10:22:50Z,2026-03-02T04:46:38Z,12,12,0,2026-02-26T10:22:50Z,75.0,2026-03-02T04:46:38Z,68.18,-6.82,-9.09,75.0,68.18,0.0,1.38,declined,https://youtube.com/shorts/s4qUhg0hSl8?si=tw5DZQ0EQlwY-J95,12
s6rXpRLYXkU,https://www.youtube.com/shorts/s6rXpRLYXkU,2026-02-28T20:18:50Z,2026-03-10T10:27:21Z,9,4,2,2026-02-28T20:20:51Z,75.0,2026-03-10T09:13:16Z,67.56,-7.44,-9.92,75.0,67.56,0.0,1.3,declined,https://www.youtube.com/shorts/s6rXpRLYXkU,9
sKDr4wKPeF8,https://www.youtube.com/shorts/sKDr4wKPeF8,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,69.88,2026-03-05T14:08:29Z,67.87,-2.01,-2.88,69.88,67.87,1.31,1.3,declined,https://www.youtube.com/shorts/sKDr4wKPeF8,17
sKxRnOtFykg,https://www.youtube.com/shorts/sKxRnOtFykg,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,69.88,2026-03-05T10:23:59Z,69.88,0.0,0.0,69.88,69.88,1.31,1.31,no_change,https://youtube.com/shorts/sKxRnOtFykg?si=QeGVdBpuSN6EGm8G,2
sKzrq62LjQM,https://www.youtube.com/shorts/sKzrq62LjQM,2026-03-04T12:29:08Z,2026-03-04T12:29:08Z,1,1,0,2026-03-04T12:29:08Z,69.36,2026-03-04T12:29:08Z,69.36,0.0,0.0,69.36,69.36,,,no_change,https://youtube.com/shorts/sKzrq62LjQM,1
sLR-1sZqROo,https://www.youtube.com/shorts/sLR-1sZqROo,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.66,2026-03-05T14:08:29Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/sLR-1sZqROo,17
sMg4MxSYjz8,https://www.youtube.com/shorts/sMg4MxSYjz8,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,67.35,2026-03-05T10:23:59Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://youtube.com/shorts/sMg4MxSYjz8?si=odD8SV_DCYaHRfll,2
sMrA8LvxTdE,https://www.youtube.com/shorts/sMrA8LvxTdE,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.35,2026-03-10T09:13:16Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/sMrA8LvxTdE,5
sO36e8PYCyg,https://www.youtube.com/shorts/sO36e8PYCyg,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.56,2026-03-05T14:08:29Z,67.56,0.0,0.0,67.56,67.56,1.3,1.3,no_change,https://www.youtube.com/shorts/sO36e8PYCyg,17
sPP7itU2-fw,https://www.youtube.com/shorts/sPP7itU2-fw,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,69.78,2026-03-05T10:23:59Z,69.78,0.0,0.0,69.78,69.78,1.31,1.31,no_change,https://youtube.com/shorts/sPP7itU2-fw?si=TFuYgPVlO5IEK4mq,2
sSPIAs2-StI,https://www.youtube.com/shorts/sSPIAs2-StI,2026-03-02T13:36:43Z,2026-03-02T13:41:29Z,3,1,2,2026-03-02T13:41:29Z,67.56,2026-03-02T13:41:29Z,67.56,0.0,0.0,67.56,67.56,1.3,1.3,no_change,https://youtube.com/shorts/sSPIAs2-StI?si=N2mympdgVpOZzKnq,3
sT4gBBdgDuQ,https://www.youtube.com/shorts/sT4gBBdgDuQ,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.87,2026-03-05T14:08:29Z,67.87,0.0,0.0,67.87,67.87,1.3,1.3,no_change,https://www.youtube.com/shorts/sT4gBBdgDuQ,17
sUE6BQB8AQg,https://www.youtube.com/shorts/sUE6BQB8AQg,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,19,4,12,2026-03-05T11:42:20Z,68.08,2026-03-05T14:08:29Z,68.08,0.0,0.0,68.08,68.08,1.3,1.3,no_change,https://youtube.com/shorts/sUE6BQB8AQg?si=6w5huCf9srwWVEtH,19
sV_SiHTUSK8,https://www.youtube.com/shorts/sV_SiHTUSK8,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.35,2026-03-10T09:13:16Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/sV_SiHTUSK8,5
sVorW62B8yM,https://www.youtube.com/shorts/sVorW62B8yM,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.66,2026-03-05T14:08:29Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/sVorW62B8yM,17
si1lI241upE,https://www.youtube.com/shorts/si1lI241upE,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.98,2026-03-10T09:13:16Z,67.98,0.0,0.0,67.98,67.98,1.3,1.3,no_change,https://www.youtube.com/shorts/si1lI241upE,5
skjv917JdOw,https://www.youtube.com/shorts/skjv917JdOw,2026-03-03T12:05:33Z,2026-03-03T12:05:33Z,1,1,0,2026-03-03T12:05:33Z,67.66,2026-03-03T12:05:33Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://youtube.com/shorts/skjv917JdOw?si=pspST9RPRsRklwei,1
slDUyX6CCL8,https://www.youtube.com/shorts/slDUyX6CCL8,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.56,2026-03-05T14:08:29Z,67.56,0.0,0.0,67.56,67.56,1.3,1.3,no_change,https://www.youtube.com/shorts/slDUyX6CCL8,17
srsmWbUBxoI,https://www.youtube.com/shorts/srsmWbUBxoI,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.46,2026-03-05T14:08:29Z,67.46,0.0,0.0,67.46,67.46,1.3,1.3,no_change,https://youtube.com/shorts/srsmWbUBxoI?si=u_44BdwBmRPE1v-y,17
svCFdavru9I,https://www.youtube.com/shorts/svCFdavru9I,2026-03-01T12:40:12Z,2026-03-04T11:16:24Z,4,1,3,2026-03-04T11:16:24Z,67.77,2026-03-04T11:16:24Z,67.77,0.0,0.0,67.77,67.77,,,no_change,https://youtube.com/shorts/svCFdavru9I,4
svsVL2zlCz0,https://www.youtube.com/shorts/svsVL2zlCz0,2026-02-26T10:22:50Z,2026-03-02T04:46:38Z,12,12,0,2026-02-26T10:22:50Z,75.0,2026-03-02T04:46:38Z,69.98,-5.02,-6.69,75.0,69.98,0.0,1.63,declined,https://youtube.com/shorts/svsVL2zlCz0?si=CnYUydvB-7rfF9Mp,12
swuLIjpb-4E,https://www.youtube.com/shorts/swuLIjpb-4E,2026-03-05T10:08:10Z,2026-03-05T10:08:10Z,2,2,0,2026-03-05T10:08:10Z,67.98,2026-03-05T10:08:10Z,67.98,0.0,0.0,67.98,67.98,1.3,1.3,no_change,https://youtube.com/shorts/swuLIjpb-4E?si=LBwm0SyfkdEjpAEE,2
t6V_N8p-TiU,https://www.youtube.com/shorts/t6V_N8p-TiU,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,69.88,2026-03-05T10:23:59Z,69.88,0.0,0.0,69.88,69.88,1.31,1.31,no_change,https://youtube.com/shorts/t6V_N8p-TiU?si=JGM3pbFJ48tUDwUc,2
t860h75QgNY,https://www.youtube.com/shorts/t860h75QgNY,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.87,2026-03-05T14:08:29Z,67.87,0.0,0.0,67.87,67.87,1.3,1.3,no_change,https://www.youtube.com/shorts/t860h75QgNY,17
tAwzBYE18Us,https://www.youtube.com/shorts/tAwzBYE18Us,2026-02-26T10:13:46Z,2026-03-04T11:19:36Z,3,3,0,2026-02-26T10:13:46Z,75.0,2026-03-04T11:19:36Z,67.35,-7.65,-10.2,75.0,67.35,0.0,,declined,https://youtube.com/shorts/tAwzBYE18Us,3
tDvhJ46JBdo,https://www.youtube.com/shorts/tDvhJ46JBdo,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.98,2026-03-05T14:08:29Z,67.98,0.0,0.0,67.98,67.98,1.3,1.3,no_change,https://www.youtube.com/shorts/tDvhJ46JBdo,17
tMvOp-pbyb8,https://www.youtube.com/shorts/tMvOp-pbyb8,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,69.67,2026-03-05T14:08:29Z,67.66,-2.01,-2.89,69.67,67.66,1.31,1.3,declined,https://www.youtube.com/shorts/tMvOp-pbyb8,17
tZLS3EZDezY,https://www.youtube.com/shorts/tZLS3EZDezY,2026-03-03T14:11:30Z,2026-03-04T11:16:24Z,2,1,1,2026-03-04T11:16:24Z,67.46,2026-03-04T11:16:24Z,67.46,0.0,0.0,67.46,67.46,,,no_change,https://youtube.com/shorts/tZLS3EZDezY,2
tpRoKc7HZrA,https://www.youtube.com/shorts/tpRoKc7HZrA,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,67.87,2026-03-05T10:23:59Z,67.87,0.0,0.0,67.87,67.87,1.3,1.3,no_change,https://youtube.com/shorts/tpRoKc7HZrA?si=8NYlbyqZgs20ezYd,2
tuRCf6C14oo,https://www.youtube.com/shorts/tuRCf6C14oo,2026-02-26T10:13:46Z,2026-02-26T10:13:46Z,2,2,0,2026-02-26T10:13:46Z,75.0,2026-02-26T10:13:46Z,75.0,0.0,0.0,75.0,75.0,0.0,0.0,no_change,https://youtube.com/shorts/tuRCf6C14oo,2
tz8S-x3XeDw,https://www.youtube.com/shorts/tz8S-x3XeDw,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,68.29,2026-03-05T14:08:29Z,68.29,0.0,0.0,68.29,68.29,1.3,1.3,no_change,https://www.youtube.com/shorts/tz8S-x3XeDw,17
u2j2CP9Y_Hw,https://www.youtube.com/shorts/u2j2CP9Y_Hw,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,69.57,2026-03-05T10:23:59Z,69.57,0.0,0.0,69.57,69.57,1.31,1.31,no_change,https://youtube.com/shorts/u2j2CP9Y_Hw?si=pihpw-8cGT7VzoX7,2
u5KI0Cm6oQ0,https://www.youtube.com/shorts/u5KI0Cm6oQ0,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,67.66,2026-03-05T10:23:59Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://youtube.com/shorts/u5KI0Cm6oQ0?si=ui69ybiQ_vV3n38B,2
uC8ers71Bxc,https://www.youtube.com/shorts/uC8ers71Bxc,2026-03-02T13:47:57Z,2026-03-02T13:47:57Z,1,1,0,2026-03-02T13:47:57Z,67.66,2026-03-02T13:47:57Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://youtube.com/shorts/uC8ers71Bxc?si=HESf9syxDJM28NVE,1
uDcwjMPs-xA,https://www.youtube.com/shorts/uDcwjMPs-xA,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.66,2026-03-10T09:13:16Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/uDcwjMPs-xA,5
uFW7aMbwwKk,https://www.youtube.com/shorts/uFW7aMbwwKk,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,93.4,2026-03-05T10:23:59Z,93.4,0.0,0.0,93.4,93.4,1.68,1.68,no_change,https://youtube.com/shorts/uFW7aMbwwKk?si=JKS_Pqi189CTaBDD,2
uGXa0XoGt4w,https://www.youtube.com/shorts/uGXa0XoGt4w,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.66,2026-03-10T09:13:16Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/uGXa0XoGt4w,5
uS3XFzFVxCA,https://www.youtube.com/shorts/uS3XFzFVxCA,2026-03-03T14:11:30Z,2026-03-04T11:16:24Z,2,1,1,2026-03-04T11:16:24Z,67.77,2026-03-04T11:16:24Z,67.77,0.0,0.0,67.77,67.77,,,no_change,https://youtube.com/shorts/uS3XFzFVxCA,2
uWJ-XmhAUX8,https://www.youtube.com/shorts/uWJ-XmhAUX8,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,67.77,2026-03-05T10:23:59Z,67.77,0.0,0.0,67.77,67.77,1.3,1.3,no_change,https://youtube.com/shorts/uWJ-XmhAUX8?si=CkvH3WrJmmsZrtim,2
uZY9xr-QAk0,https://www.youtube.com/shorts/uZY9xr-QAk0,2026-02-26T10:13:46Z,2026-03-01T12:40:12Z,4,2,2,2026-02-26T10:13:46Z,75.0,2026-02-26T10:13:46Z,75.0,0.0,0.0,75.0,75.0,0.0,0.0,no_change,https://youtube.com/shorts/uZY9xr-QAk0,4
u_2FAZYAgxE,https://www.youtube.com/shorts/u_2FAZYAgxE,2026-03-03T12:05:33Z,2026-03-03T12:05:33Z,1,1,0,2026-03-03T12:05:33Z,69.67,2026-03-03T12:05:33Z,69.67,0.0,0.0,69.67,69.67,1.31,1.31,no_change,https://youtube.com/shorts/u_2FAZYAgxE?si=8FjFQxGZpoTng0dM,1
udEJ26gXumQ,https://www.youtube.com/shorts/udEJ26gXumQ,2026-03-02T13:36:43Z,2026-03-02T13:41:29Z,3,1,2,2026-03-02T13:41:29Z,67.66,2026-03-02T13:41:29Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://youtube.com/shorts/udEJ26gXumQ?si=kgVXuCXuCnr1xTmE,3
utAPr-JssTY,https://www.youtube.com/shorts/utAPr-JssTY,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.66,2026-03-05T14:08:29Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/utAPr-JssTY,17
utbfuoSV_ZQ,https://www.youtube.com/shorts/utbfuoSV_ZQ,2026-03-04T11:19:36Z,2026-03-04T11:19:36Z,1,1,0,2026-03-04T11:19:36Z,67.46,2026-03-04T11:19:36Z,67.46,0.0,0.0,67.46,67.46,,,no_change,https://youtube.com/shorts/utbfuoSV_ZQ,1
uuGNKonz8Fk,https://www.youtube.com/shorts/uuGNKonz8Fk,2026-02-26T10:22:50Z,2026-03-02T04:46:38Z,12,12,0,2026-02-26T10:22:50Z,75.0,2026-03-02T04:46:38Z,69.67,-5.33,-7.11,75.0,69.67,0.0,1.39,declined,https://youtube.com/shorts/uuGNKonz8Fk?si=npcq4QYlj3saXLGY,12
v4IlwQInULQ,https://www.youtube.com/shorts/v4IlwQInULQ,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.46,2026-03-05T14:08:29Z,67.46,0.0,0.0,67.46,67.46,1.3,1.3,no_change,https://www.youtube.com/shorts/v4IlwQInULQ,17
vQjH5WB_Pj4,https://www.youtube.com/shorts/vQjH5WB_Pj4,2026-03-03T11:29:05Z,2026-03-03T11:29:22Z,2,2,0,2026-03-03T11:29:05Z,67.35,2026-03-03T11:29:22Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/vQjH5WB_Pj4,2
vRKXe5izMl4,https://www.youtube.com/shorts/vRKXe5izMl4,2026-03-03T14:11:30Z,2026-03-04T11:19:36Z,3,2,1,2026-03-04T11:16:24Z,67.56,2026-03-04T11:19:36Z,67.56,0.0,0.0,67.56,67.56,,,no_change,https://youtube.com/shorts/vRKXe5izMl4,3
vSDIXPr_xhg,https://www.youtube.com/shorts/vSDIXPr_xhg,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,70.19,2026-03-05T10:23:59Z,70.19,0.0,0.0,70.19,70.19,1.31,1.31,no_change,https://youtube.com/shorts/vSDIXPr_xhg?si=jga_IKOZPEIpUdk2,2
vh6TXN0pZs0,https://www.youtube.com/shorts/vh6TXN0pZs0,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,69.88,2026-03-05T10:23:59Z,69.88,0.0,0.0,69.88,69.88,1.31,1.31,no_change,https://youtube.com/shorts/vh6TXN0pZs0?si=CvGe0_GQS03H_pok,2
vhTvcA-mBr4,https://www.youtube.com/shorts/vhTvcA-mBr4,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.35,2026-03-05T14:08:29Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/vhTvcA-mBr4,17
vid_1184,https://www.youtube.com/shorts/vid_1184,2026-02-26T10:06:04Z,2026-02-26T10:06:04Z,2,2,0,2026-02-26T10:06:04Z,85.0,2026-02-26T10:06:04Z,85.0,0.0,0.0,85.0,85.0,0.0,0.0,no_change,https://youtube.com/shorts/vid_1184,2
vid_1188,https://www.youtube.com/shorts/vid_1188,2026-02-26T10:06:04Z,2026-02-26T10:06:04Z,2,2,0,2026-02-26T10:06:04Z,85.0,2026-02-26T10:06:04Z,85.0,0.0,0.0,85.0,85.0,0.0,0.0,no_change,https://youtube.com/shorts/vid_1188,2
vid_1251,https://www.youtube.com/shorts/vid_1251,2026-02-26T10:06:04Z,2026-02-26T10:06:04Z,2,2,0,2026-02-26T10:06:04Z,85.0,2026-02-26T10:06:04Z,85.0,0.0,0.0,85.0,85.0,0.0,0.0,no_change,https://youtube.com/shorts/vid_1251,2
vxJkBOkeNqE,https://www.youtube.com/shorts/vxJkBOkeNqE,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,70.29,2026-03-05T14:08:29Z,68.18,-2.11,-3.0,70.29,68.18,1.31,1.3,declined,https://www.youtube.com/shorts/vxJkBOkeNqE,17
w4kMt3sXZoM,https://www.youtube.com/shorts/w4kMt3sXZoM,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T11:42:20Z,67.56,2026-03-05T11:42:20Z,67.56,0.0,0.0,67.56,67.56,1.3,1.3,no_change,https://www.youtube.com/shorts/w4kMt3sXZoM,17
w8PLJrJuU8Q,https://www.youtube.com/shorts/w8PLJrJuU8Q,2026-02-26T10:13:46Z,2026-02-26T10:13:46Z,2,2,0,2026-02-26T10:13:46Z,75.0,2026-02-26T10:13:46Z,75.0,0.0,0.0,75.0,75.0,0.0,0.0,no_change,https://youtube.com/shorts/w8PLJrJuU8Q,2
wKdfRdmWFPc,https://www.youtube.com/shorts/wKdfRdmWFPc,2026-03-02T13:47:57Z,2026-03-02T13:47:57Z,1,1,0,2026-03-02T13:47:57Z,68.91,2026-03-02T13:47:57Z,68.91,0.0,0.0,68.91,68.91,1.3,1.3,no_change,https://youtube.com/shorts/wKdfRdmWFPc?si=s32EcGZGwBfZEKsi,1
wYhC2MXliGk,https://www.youtube.com/shorts/wYhC2MXliGk,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.98,2026-03-05T14:08:29Z,67.98,0.0,0.0,67.98,67.98,1.3,1.3,no_change,https://www.youtube.com/shorts/wYhC2MXliGk,17
wlSSQb72MOM,https://www.youtube.com/shorts/wlSSQb72MOM,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.66,2026-03-05T14:08:29Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/wlSSQb72MOM,17
wnYOrt6BWMw,https://www.youtube.com/shorts/wnYOrt6BWMw,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.35,2026-03-10T09:13:16Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/wnYOrt6BWMw,5
wqMQNIlzdGk,https://www.youtube.com/shorts/wqMQNIlzdGk,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.77,2026-03-05T14:08:29Z,67.77,0.0,0.0,67.77,67.77,1.3,1.3,no_change,https://www.youtube.com/shorts/wqMQNIlzdGk,17
wttsweiGXZ8,https://www.youtube.com/shorts/wttsweiGXZ8,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.66,2026-03-05T14:08:29Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/wttsweiGXZ8,17
x49U40FC5AQ,https://www.youtube.com/shorts/x49U40FC5AQ,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,70.5,2026-03-05T10:23:59Z,70.5,0.0,0.0,70.5,70.5,5.04,5.04,no_change,https://youtube.com/shorts/x49U40FC5AQ?si=Y4LX6RtUzWUr0R2Z,2
x4YsTyxs49c,https://www.youtube.com/shorts/x4YsTyxs49c,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.25,2026-03-10T09:13:16Z,67.25,0.0,0.0,67.25,67.25,1.3,1.3,no_change,https://www.youtube.com/shorts/x4YsTyxs49c,5
xCsx5-v50x0,https://www.youtube.com/shorts/xCsx5-v50x0,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,67.04,2026-03-05T10:23:59Z,67.04,0.0,0.0,67.04,67.04,1.3,1.3,no_change,https://youtube.com/shorts/xCsx5-v50x0?si=24e6lAVoFX4R81pn,2
xFRGJl3UhYI,https://www.youtube.com/shorts/xFRGJl3UhYI,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.35,2026-03-05T14:08:29Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/xFRGJl3UhYI,17
xFYkuraE5gQ,https://www.youtube.com/shorts/xFYkuraE5gQ,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.35,2026-03-05T14:08:29Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/xFYkuraE5gQ,17
xHamaJM1-x8,https://www.youtube.com/shorts/xHamaJM1-x8,2026-03-10T09:13:16Z,2026-03-10T10:27:21Z,5,2,0,2026-03-10T09:13:16Z,67.66,2026-03-10T09:13:16Z,67.66,0.0,0.0,67.66,67.66,1.3,1.3,no_change,https://www.youtube.com/shorts/xHamaJM1-x8,5
xK7o_gCQvYQ,https://www.youtube.com/shorts/xK7o_gCQvYQ,2026-03-05T10:23:59Z,2026-03-05T10:23:59Z,2,2,0,2026-03-05T10:23:59Z,67.87,2026-03-05T10:23:59Z,67.87,0.0,0.0,67.87,67.87,1.3,1.3,no_change,https://youtube.com/shorts/xK7o_gCQvYQ?si=arLMAqbPi5PutreL,2
xMajJl1iU3c,https://www.youtube.com/shorts/xMajJl1iU3c,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,70.5,2026-03-05T14:08:29Z,67.98,-2.52,-3.57,70.5,67.98,1.31,1.3,declined,https://www.youtube.com/shorts/xMajJl1iU3c,17
xaXVaXfTG0c,https://www.youtube.com/shorts/xaXVaXfTG0c,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.35,2026-03-05T14:08:29Z,67.35,0.0,0.0,67.35,67.35,1.3,1.3,no_change,https://www.youtube.com/shorts/xaXVaXfTG0c,17
xddSSmo3CIo,https://www.youtube.com/shorts/xddSSmo3CIo,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.25,2026-03-05T14:08:29Z,67.25,0.0,0.0,67.25,67.25,1.3,1.3,no_change,https://www.youtube.com/shorts/xddSSmo3CIo,17
xnWPP06YsiQ,https://www.youtube.com/shorts/xnWPP06YsiQ,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T14:08:29Z,67.87,2026-03-05T14:08:29Z,67.87,0.0,0.0,67.87,67.87,1.3,1.3,no_change,https://www.youtube.com/shorts/xnWPP06YsiQ,17
xs4AsbRqoT4,https://www.youtube.com/shorts/xs4AsbRqoT4,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,4,10,2026-03-05T11:42:20Z,67.87,2026-03-05T14:08:29Z,67.87,0.0,0.0,67.87,67.87,1.3,1.3,no_change,https://www.youtube.com/shorts/xs4AsbRqoT4,17
yBX7wor18p4,https://www.youtube.com/shorts/yBX7wor18p4,2026-03-05T11:09:31Z,2026-03-10T08:35:07Z,17,2,12,2026-03-05T11:42:20Z,68.18,2026-03-05T11:42:20Z,68.18,0.0,0.0,68.18,68.18,1.3,1.3,no_change,https://www.youtube.com/shorts/yBX7wor18p4,17
yFOT-XQDupw,https://www.youtube.com/shorts/yFOT-XQDupw,2026-02-26T10:13:46Z,2026-03-01T12:40:12Z,4,2,2,2026-02-26T10:13:46Z,75.0,2026-02-26T10:13:46Z,75.0,0.0,0.0,75.0,75.0,0.0,0.0,no_change,https://youtube.com/shorts/yFOT-XQDupw,4
